date,idoc_id,pollex_id,error_message,process,query,mockups
2023-04-30 00:00:00,12458325,74895,G/L account 225752 is locked for posting in company code 0015,3.0,"Error Message:
IDoc ID: 12458325
Pollex ID: 74895
Description: G/L account 225752 is locked for posting in company code 0015","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-05-01 00:00:00"", ""IDOC_VALUES"": {""12458325"": {""EDI_DC40"": {""CREDAT"": ""2023-04-30 00:00:00""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-05-08 00:00:00,47901401,40698,Storage location 0300 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 47901401
Pollex ID: 40698
Description: Storage location 0300 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-05-08 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0115, Location 0115\n0030, Location 0030\n0063, Location 0063\n0057, Location 0057\n0016, Location 0016\n""}, ""STORAGE_LOCATION_ID"": ""0300"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0300 not available in plant 1540""}"
2023-05-11 00:00:00,47975310,40841,System status CRTD is active (ORD WM7000066000 ),5.0,"Error Message:
IDoc ID: 47975310
Pollex ID: 40841
Description: System status CRTD is active (ORD WM7000066000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""WM7000066000"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2023-05-11 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-05-11 04:27:29,47975310,40841,"COMPLETED

From: Employee 1 <employee.1@company.com>
Date: 2023-05-11 04:27:29
To: LLM Agent <llm.agent@company.com>
Subject: Release Order WM7000066000

Dear Person responsible for the order WM7000066000,

Error Message:
IDoc ID: 47975310
Pollex ID: 40841
Description: System status CRTD is active (ORD WM7000066000 )

Please release the order WM7000066000. Answer this email with COMPLETED when you have released the order.",7.0,"COMPLETED

From: Employee 1 <employee.1@company.com>
Date: 2023-05-11 04:27:29
To: LLM Agent <llm.agent@company.com>
Subject: Release Order WM7000066000

Dear Person responsible for the order WM7000066000,

Error Message:
IDoc ID: 47975310
Pollex ID: 40841
Description: System status CRTD is active (ORD WM7000066000 )

Please release the order WM7000066000. Answer this email with COMPLETED when you have released the order.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-05-11 04:27:29"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-05-31 00:00:00,74385790,87894,G/L account 403810 is locked for posting in company code 0015,3.0,"Error Message:
IDoc ID: 74385790
Pollex ID: 87894
Description: G/L account 403810 is locked for posting in company code 0015","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-06-01 00:00:00"", ""IDOC_VALUES"": {""74385790"": {""EDI_DC40"": {""CREDAT"": ""2023-05-31 00:00:00""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-05-31 00:00:00,48220896,41493,Material 11022075 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 48220896
Pollex ID: 41493
Description: Material 11022075 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-05-31 00:00:00"", ""IDOC_VALUES"": {""48220896"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0152"": ""Material, Description\n00516, Material 00516\n05415, Material 05415\n01162, Material 01162\n08425, Material 08425\n03901, Material 03901\n"", ""0058"": ""Material, Description\n09357, Material 09357\n09442, Material 09442\n07746, Material 07746\n03983, Material 03983\n07751, Material 07751\n"", ""0003"": ""Material, Description\n05806, Material 05806\n06941, Material 06941\n06737, Material 06737\n07653, Material 07653\n00889, Material 00889\n"", ""0020"": ""Material, Description\n04075, Material 04075\n03141, Material 03141\n03118, Material 03118\n08788, Material 08788\n07352, Material 07352\n"", ""0183"": ""Material, Description\n04094, Material 04094\n01237, Material 01237\n07262, Material 07262\n09018, Material 09018\n01606, Material 01606\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0152, Location 0152\n0058, Location 0058\n0003, Location 0003\n0020, Location 0020\n0183, Location 0183\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0152, Location 0152\n0058, Location 0058\n0003, Location 0003\n0020, Location 0020\n0183, Location 0183\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0152"": ""Location 0152:\nMaterial, Description\n00516, Material 00516\n05415, Material 05415\n01162, Material 01162\n08425, Material 08425\n03901, Material 03901\n"", ""0058"": ""Location 0058:\nMaterial, Description\n09357, Material 09357\n09442, Material 09442\n07746, Material 07746\n03983, Material 03983\n07751, Material 07751\n"", ""0003"": ""Location 0003:\nMaterial, Description\n05806, Material 05806\n06941, Material 06941\n06737, Material 06737\n07653, Material 07653\n00889, Material 00889\n"", ""0020"": ""Location 0020:\nMaterial, Description\n04075, Material 04075\n03141, Material 03141\n03118, Material 03118\n08788, Material 08788\n07352, Material 07352\n"", ""0183"": ""Location 0183:\nMaterial, Description\n04094, Material 04094\n01237, Material 01237\n07262, Material 07262\n09018, Material 09018\n01606, Material 01606\n"", ""0001"": ""Location 0001:\nMaterial, Description\n04094, Material 04094\n01237, Material 01237\n07262, Material 07262\n09018, Material 09018\n01606, Material 01606\n""}}}"
2023-07-04 00:00:00,48798055,41758,System status CLSD is active (ORD IB9022350057 ),5.0,"Error Message:
IDoc ID: 48798055
Pollex ID: 41758
Description: System status CLSD is active (ORD IB9022350057 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-07-04 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-07-18 00:00:00,49007691,43041,System status CLSD is active (ORD WB4922056701 ),5.0,"Error Message:
IDoc ID: 49007691
Pollex ID: 43041
Description: System status CLSD is active (ORD WB4922056701 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-07-18 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-07-19 00:00:00,49018970,43099,Material 3046540 has in plant 1540 status Deleted for all processes,8.0,"Error Message:
IDoc ID: 49018970
Pollex ID: 43099
Description: Material 3046540 has in plant 1540 status Deleted for all processes","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-07-19 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-07-27 00:00:00,49172189,43331,User status LOIA is active (ORD IB5029068350 ),6.0,"Error Message:
IDoc ID: 49172189
Pollex ID: 43331
Description: User status LOIA is active (ORD IB5029068350 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-07-27 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-08-08 00:00:00,49384789,43684,Material 22030013 1540 0010 is not available,2.0,"Error Message:
IDoc ID: 49384789
Pollex ID: 43684
Description: Material 22030013 1540 0010 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-08-08 00:00:00"", ""IDOC_VALUES"": {""49384789"": {""E1EDL24"": {""LGORT"": ""0010""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0044"": ""Material, Description\n06398, Material 06398\n04347, Material 04347\n07456, Material 07456\n04675, Material 04675\n06932, Material 06932\n"", ""0106"": ""Material, Description\n03568, Material 03568\n00960, Material 00960\n09491, Material 09491\n08885, Material 08885\n01000, Material 01000\n"", ""0126"": ""Material, Description\n08240, Material 08240\n08703, Material 08703\n02581, Material 02581\n00933, Material 00933\n08322, Material 08322\n"", ""0125"": ""Material, Description\n03855, Material 03855\n06617, Material 06617\n01966, Material 01966\n09335, Material 09335\n04035, Material 04035\n"", ""0056"": ""Material, Description\n09564, Material 09564\n09262, Material 09262\n08567, Material 08567\n05185, Material 05185\n04274, Material 04274\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0044, Location 0044\n0106, Location 0106\n0126, Location 0126\n0125, Location 0125\n0056, Location 0056\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0044, Location 0044\n0106, Location 0106\n0126, Location 0126\n0125, Location 0125\n0056, Location 0056\n""}, ""STORAGE_LOCATION_ID"": ""0010"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0044"": ""Location 0044:\nMaterial, Description\n06398, Material 06398\n04347, Material 04347\n07456, Material 07456\n04675, Material 04675\n06932, Material 06932\n"", ""0106"": ""Location 0106:\nMaterial, Description\n03568, Material 03568\n00960, Material 00960\n09491, Material 09491\n08885, Material 08885\n01000, Material 01000\n"", ""0126"": ""Location 0126:\nMaterial, Description\n08240, Material 08240\n08703, Material 08703\n02581, Material 02581\n00933, Material 00933\n08322, Material 08322\n"", ""0125"": ""Location 0125:\nMaterial, Description\n03855, Material 03855\n06617, Material 06617\n01966, Material 01966\n09335, Material 09335\n04035, Material 04035\n"", ""0056"": ""Location 0056:\nMaterial, Description\n09564, Material 09564\n09262, Material 09262\n08567, Material 08567\n05185, Material 05185\n04274, Material 04274\n"", ""0010"": ""Location 0010:\nMaterial, Description\n09564, Material 09564\n09262, Material 09262\n08567, Material 08567\n05185, Material 05185\n04274, Material 04274\n""}}}"
2023-08-14 00:00:00,77901501,78874,Storage location 0471 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 77901501
Pollex ID: 78874
Description: Storage location 0471 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-08-14 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0166, Location 0166\n0113, Location 0113\n0071, Location 0071\n0046, Location 0046\n0149, Location 0149\n""}, ""STORAGE_LOCATION_ID"": ""0471"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0471 not available in plant 1540""}"
2023-08-17 00:00:00,10045256,80236,G/L account 106650 is not provided for in company code 0090,4.0,"Error Message:
IDoc ID: 10045256
Pollex ID: 80236
Description: G/L account 106650 is not provided for in company code 0090","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""GLACCOUNT_SCREEN_KEY"": {""SAKNR"": {""106650"": ""SAKNR,BURKS\n106650,0043""}}}}, ""CURRENT_DATE"": ""2023-08-17 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-08-30 00:00:00,49688454,44439,Material 3505130 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 49688454
Pollex ID: 44439
Description: Material 3505130 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-08-30 00:00:00"", ""IDOC_VALUES"": {""49688454"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0035"": ""Material, Description\n07510, Material 07510\n09226, Material 09226\n01640, Material 01640\n01202, Material 01202\n08810, Material 08810\n"", ""0173"": ""Material, Description\n01129, Material 01129\n04004, Material 04004\n06056, Material 06056\n04671, Material 04671\n02586, Material 02586\n"", ""0167"": ""Material, Description\n09088, Material 09088\n04907, Material 04907\n01699, Material 01699\n02202, Material 02202\n04335, Material 04335\n"", ""0078"": ""Material, Description\n04618, Material 04618\n09911, Material 09911\n03452, Material 03452\n05619, Material 05619\n03337, Material 03337\n"", ""0119"": ""Material, Description\n01514, Material 01514\n06941, Material 06941\n04535, Material 04535\n00724, Material 00724\n00060, Material 00060\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0035, Location 0035\n0173, Location 0173\n0167, Location 0167\n0078, Location 0078\n0119, Location 0119\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0035, Location 0035\n0173, Location 0173\n0167, Location 0167\n0078, Location 0078\n0119, Location 0119\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0035"": ""Location 0035:\nMaterial, Description\n07510, Material 07510\n09226, Material 09226\n01640, Material 01640\n01202, Material 01202\n08810, Material 08810\n"", ""0173"": ""Location 0173:\nMaterial, Description\n01129, Material 01129\n04004, Material 04004\n06056, Material 06056\n04671, Material 04671\n02586, Material 02586\n"", ""0167"": ""Location 0167:\nMaterial, Description\n09088, Material 09088\n04907, Material 04907\n01699, Material 01699\n02202, Material 02202\n04335, Material 04335\n"", ""0078"": ""Location 0078:\nMaterial, Description\n04618, Material 04618\n09911, Material 09911\n03452, Material 03452\n05619, Material 05619\n03337, Material 03337\n"", ""0119"": ""Location 0119:\nMaterial, Description\n01514, Material 01514\n06941, Material 06941\n04535, Material 04535\n00724, Material 00724\n00060, Material 00060\n"", ""0001"": ""Location 0001:\nMaterial, Description\n01514, Material 01514\n06941, Material 06941\n04535, Material 04535\n00724, Material 00724\n00060, Material 00060\n""}}}"
2023-08-31 00:00:00,49704553,44471,Material 1395 1540 0043 is not available,2.0,"Error Message:
IDoc ID: 49704553
Pollex ID: 44471
Description: Material 1395 1540 0043 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-08-31 00:00:00"", ""IDOC_VALUES"": {""49704553"": {""E1EDL24"": {""LGORT"": ""0043""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0143"": ""Material, Description\n00592, Material 00592\n06051, Material 06051\n09545, Material 09545\n09054, Material 09054\n02428, Material 02428\n"", ""0182"": ""Material, Description\n00655, Material 00655\n05864, Material 05864\n03443, Material 03443\n04090, Material 04090\n01686, Material 01686\n"", ""0111"": ""Material, Description\n02664, Material 02664\n02902, Material 02902\n06757, Material 06757\n00408, Material 00408\n02940, Material 02940\n"", ""0145"": ""Material, Description\n01773, Material 01773\n06269, Material 06269\n00636, Material 00636\n07713, Material 07713\n03646, Material 03646\n"", ""0004"": ""Material, Description\n03654, Material 03654\n00389, Material 00389\n03166, Material 03166\n06530, Material 06530\n05380, Material 05380\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0143, Location 0143\n0182, Location 0182\n0111, Location 0111\n0145, Location 0145\n0004, Location 0004\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0143, Location 0143\n0182, Location 0182\n0111, Location 0111\n0145, Location 0145\n0004, Location 0004\n""}, ""STORAGE_LOCATION_ID"": ""0043"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0143"": ""Location 0143:\nMaterial, Description\n00592, Material 00592\n06051, Material 06051\n09545, Material 09545\n09054, Material 09054\n02428, Material 02428\n"", ""0182"": ""Location 0182:\nMaterial, Description\n00655, Material 00655\n05864, Material 05864\n03443, Material 03443\n04090, Material 04090\n01686, Material 01686\n"", ""0111"": ""Location 0111:\nMaterial, Description\n02664, Material 02664\n02902, Material 02902\n06757, Material 06757\n00408, Material 00408\n02940, Material 02940\n"", ""0145"": ""Location 0145:\nMaterial, Description\n01773, Material 01773\n06269, Material 06269\n00636, Material 00636\n07713, Material 07713\n03646, Material 03646\n"", ""0004"": ""Location 0004:\nMaterial, Description\n03654, Material 03654\n00389, Material 00389\n03166, Material 03166\n06530, Material 06530\n05380, Material 05380\n"", ""0043"": ""Location 0043:\nMaterial, Description\n03654, Material 03654\n00389, Material 00389\n03166, Material 03166\n06530, Material 06530\n05380, Material 05380\n""}}}"
2023-09-01 00:00:00,49716537,44529,Material 612 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 49716537
Pollex ID: 44529
Description: Material 612 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-01 00:00:00"", ""IDOC_VALUES"": {""49716537"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0104"": ""Material, Description\n04351, Material 04351\n00628, Material 00628\n01778, Material 01778\n09776, Material 09776\n07121, Material 07121\n"", ""0175"": ""Material, Description\n01896, Material 01896\n06313, Material 06313\n09448, Material 09448\n03116, Material 03116\n04175, Material 04175\n"", ""0139"": ""Material, Description\n03230, Material 03230\n05969, Material 05969\n07068, Material 07068\n01148, Material 01148\n05411, Material 05411\n"", ""0086"": ""Material, Description\n06693, Material 06693\n05346, Material 05346\n06594, Material 06594\n04846, Material 04846\n09085, Material 09085\n"", ""0009"": ""Material, Description\n09326, Material 09326\n04932, Material 04932\n06655, Material 06655\n08979, Material 08979\n00008, Material 00008\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0104, Location 0104\n0175, Location 0175\n0139, Location 0139\n0086, Location 0086\n0009, Location 0009\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0104, Location 0104\n0175, Location 0175\n0139, Location 0139\n0086, Location 0086\n0009, Location 0009\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0104"": ""Location 0104:\nMaterial, Description\n04351, Material 04351\n00628, Material 00628\n01778, Material 01778\n09776, Material 09776\n07121, Material 07121\n"", ""0175"": ""Location 0175:\nMaterial, Description\n01896, Material 01896\n06313, Material 06313\n09448, Material 09448\n03116, Material 03116\n04175, Material 04175\n"", ""0139"": ""Location 0139:\nMaterial, Description\n03230, Material 03230\n05969, Material 05969\n07068, Material 07068\n01148, Material 01148\n05411, Material 05411\n"", ""0086"": ""Location 0086:\nMaterial, Description\n06693, Material 06693\n05346, Material 05346\n06594, Material 06594\n04846, Material 04846\n09085, Material 09085\n"", ""0009"": ""Location 0009:\nMaterial, Description\n09326, Material 09326\n04932, Material 04932\n06655, Material 06655\n08979, Material 08979\n00008, Material 00008\n"", ""0001"": ""Location 0001:\nMaterial, Description\n09326, Material 09326\n04932, Material 04932\n06655, Material 06655\n08979, Material 08979\n00008, Material 00008\n""}}}"
2023-09-01 00:00:00,49716539,44531,Material 3531 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 49716539
Pollex ID: 44531
Description: Material 3531 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-01 00:00:00"", ""IDOC_VALUES"": {""49716539"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0157"": ""Material, Description\n07754, Material 07754\n02782, Material 02782\n01391, Material 01391\n04651, Material 04651\n08447, Material 08447\n"", ""0169"": ""Material, Description\n03264, Material 03264\n02416, Material 02416\n00402, Material 00402\n00759, Material 00759\n04013, Material 04013\n"", ""0084"": ""Material, Description\n03187, Material 03187\n06293, Material 06293\n08101, Material 08101\n06549, Material 06549\n03999, Material 03999\n"", ""0121"": ""Material, Description\n02883, Material 02883\n08488, Material 08488\n07613, Material 07613\n00824, Material 00824\n09134, Material 09134\n"", ""0115"": ""Material, Description\n08704, Material 08704\n09159, Material 09159\n09757, Material 09757\n05200, Material 05200\n07253, Material 07253\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0157, Location 0157\n0169, Location 0169\n0084, Location 0084\n0121, Location 0121\n0115, Location 0115\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0157, Location 0157\n0169, Location 0169\n0084, Location 0084\n0121, Location 0121\n0115, Location 0115\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0157"": ""Location 0157:\nMaterial, Description\n07754, Material 07754\n02782, Material 02782\n01391, Material 01391\n04651, Material 04651\n08447, Material 08447\n"", ""0169"": ""Location 0169:\nMaterial, Description\n03264, Material 03264\n02416, Material 02416\n00402, Material 00402\n00759, Material 00759\n04013, Material 04013\n"", ""0084"": ""Location 0084:\nMaterial, Description\n03187, Material 03187\n06293, Material 06293\n08101, Material 08101\n06549, Material 06549\n03999, Material 03999\n"", ""0121"": ""Location 0121:\nMaterial, Description\n02883, Material 02883\n08488, Material 08488\n07613, Material 07613\n00824, Material 00824\n09134, Material 09134\n"", ""0115"": ""Location 0115:\nMaterial, Description\n08704, Material 08704\n09159, Material 09159\n09757, Material 09757\n05200, Material 05200\n07253, Material 07253\n"", ""0001"": ""Location 0001:\nMaterial, Description\n08704, Material 08704\n09159, Material 09159\n09757, Material 09757\n05200, Material 05200\n07253, Material 07253\n""}}}"
2023-09-04 00:00:00,49770943,44601,Storage location 0201 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 49770943
Pollex ID: 44601
Description: Storage location 0201 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-04 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0190, Location 0190\n0121, Location 0121\n0115, Location 0115\n0066, Location 0066\n0192, Location 0192\n""}, ""STORAGE_LOCATION_ID"": ""0201"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0201 not available in plant 1540""}"
2023-09-19 00:00:00,50045861,45083,Material 5004 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 50045861
Pollex ID: 45083
Description: Material 5004 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-19 00:00:00"", ""IDOC_VALUES"": {""50045861"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0135"": ""Material, Description\n03843, Material 03843\n04453, Material 04453\n05504, Material 05504\n05240, Material 05240\n08851, Material 08851\n"", ""0126"": ""Material, Description\n02505, Material 02505\n03507, Material 03507\n01054, Material 01054\n06799, Material 06799\n06680, Material 06680\n"", ""0162"": ""Material, Description\n03390, Material 03390\n06885, Material 06885\n06383, Material 06383\n09571, Material 09571\n00322, Material 00322\n"", ""0063"": ""Material, Description\n04894, Material 04894\n06391, Material 06391\n06867, Material 06867\n08820, Material 08820\n08949, Material 08949\n"", ""0072"": ""Material, Description\n07142, Material 07142\n07958, Material 07958\n00477, Material 00477\n06373, Material 06373\n05509, Material 05509\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0135, Location 0135\n0126, Location 0126\n0162, Location 0162\n0063, Location 0063\n0072, Location 0072\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0135, Location 0135\n0126, Location 0126\n0162, Location 0162\n0063, Location 0063\n0072, Location 0072\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0135"": ""Location 0135:\nMaterial, Description\n03843, Material 03843\n04453, Material 04453\n05504, Material 05504\n05240, Material 05240\n08851, Material 08851\n"", ""0126"": ""Location 0126:\nMaterial, Description\n02505, Material 02505\n03507, Material 03507\n01054, Material 01054\n06799, Material 06799\n06680, Material 06680\n"", ""0162"": ""Location 0162:\nMaterial, Description\n03390, Material 03390\n06885, Material 06885\n06383, Material 06383\n09571, Material 09571\n00322, Material 00322\n"", ""0063"": ""Location 0063:\nMaterial, Description\n04894, Material 04894\n06391, Material 06391\n06867, Material 06867\n08820, Material 08820\n08949, Material 08949\n"", ""0072"": ""Location 0072:\nMaterial, Description\n07142, Material 07142\n07958, Material 07958\n00477, Material 00477\n06373, Material 06373\n05509, Material 05509\n"", ""0001"": ""Location 0001:\nMaterial, Description\n07142, Material 07142\n07958, Material 07958\n00477, Material 00477\n06373, Material 06373\n05509, Material 05509\n""}}}"
